Start 1h:3m:33s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
1.165,          ,  10.05,   0.54,   0.73,    16.38,   -11.19,     4.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.170,          ,   9.96,   0.53,   0.65,    18.00,    -9.12,     5.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.175,          ,   9.96,   0.53,   0.65,    19.00,    -8.19,     6.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.180,          ,  10.03,   0.49,   0.72,    19.00,    -8.19,     6.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.185,          ,   9.95,   0.48,   0.51,    20.06,    -4.00,     7.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.190,          ,   9.95,   0.48,   0.51,    20.06,    -4.00,     7.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.210,          ,   9.85,   0.66,   0.50,    20.50,    -2.31,     8.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.215,          ,   9.77,   0.63,   0.16,    24.62,    -3.75,     8.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.220,          ,   9.77,   0.63,   0.16,    24.62,    -3.75,     8.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.230,          ,   9.70,   0.68,   0.41,    25.44,     0.38,     9.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.235,          ,   9.70,   0.68,   0.41,    25.44,     0.38,     9.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.240,          ,   9.93,   0.77,   0.43,    26.50,    -0.12,     9.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.245,          ,   9.93,   0.77,   0.43,    27.12,     0.38,    10.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.250,          ,   9.96,   0.78,   0.42,    27.12,     0.38,    10.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.255,          ,   9.93,   0.82,   0.52,    27.88,     2.38,    10.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.265,          ,   9.93,   0.82,   0.52,    27.88,     2.38,    10.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.270,          ,   9.85,   0.91,   0.50,    27.81,     4.81,    10.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.275,          ,   9.85,   0.91,   0.50,    27.81,     4.81,    10.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.280,          ,   9.89,   0.92,   0.51,    28.00,     5.19,    10.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.285,          ,   9.89,   0.92,   0.51,    26.88,     3.19,    10.94,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.290,          ,   9.98,   0.82,   0.53,    26.88,     3.19,    10.94,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.295,          ,   9.93,   0.66,   0.38,    25.69,     2.44,    11.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.315,          ,   9.93,   0.66,   0.38,    25.69,     2.44,    11.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.325,          ,   9.93,   0.62,   0.16,    22.31,     1.44,    14.00,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.330,          ,   9.90,   0.58,   0.27,    23.12,     0.81,    14.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.335,          ,   9.90,   0.58,   0.27,    23.12,     0.81,    14.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.340,          ,  10.08,   0.58,   0.83,    23.38,     1.69,    15.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.345,          ,  10.08,   0.58,   0.83,    22.94,     3.31,    15.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.350,          ,  10.14,   0.53,   0.65,    22.94,     3.31,    15.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.355,          ,   9.97,   0.46,   0.57,    22.69,     6.31,    15.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.365,          ,   9.97,   0.46,   0.57,    22.69,     6.31,    15.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.370,          ,   9.75,   0.39,   0.40,    22.81,     6.50,    16.06,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.375,          ,   9.75,   0.39,   0.40,    22.81,     6.50,    16.06,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.380,          ,   9.59,   0.31,   0.27,    21.56,     2.88,    16.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.385,          ,   9.59,   0.31,   0.27,    22.12,    -1.56,    16.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.390,          ,   9.68,   0.34,   0.28,    22.12,    -1.56,    16.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.395,          ,   9.71,   0.43,   0.33,    23.69,    -2.31,    17.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.400,          ,   9.71,   0.43,   0.33,    23.69,    -2.31,    17.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.420,          ,   9.62,   0.49,   0.29,    24.25,    -1.06,    17.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.425,          ,   9.39,   0.29,   0.16,    22.12,    -0.44,    16.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.430,          ,   9.39,   0.29,   0.16,    22.12,    -0.44,    16.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.440,          ,   9.38,   0.22,   0.20,    21.81,    -1.88,    17.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.445,          ,   9.38,   0.22,   0.20,    21.81,    -1.88,    17.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.450,          ,   9.38,   0.09,  -0.01,    20.12,    -3.88,    17.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.455,          ,   9.38,   0.09,  -0.01,    18.62,    -4.69,    18.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.460,          ,   9.33,  -0.01,   0.39,    18.62,    -4.69,    18.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.465,          ,   9.33,  -0.01,   0.39,    16.69,    -7.56,    18.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.470,          ,   9.57,  -0.11,   0.63,    16.69,    -7.56,    18.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.475,          ,   9.66,  -0.19,   0.29,    14.94,    -8.06,    19.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.480,          ,   9.66,  -0.19,   0.29,    14.94,    -8.06,    19.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.490,          ,   9.71,  -0.40,   0.22,    13.75,    -7.44,    20.00,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.495,          ,   9.71,  -0.40,   0.22,    13.12,    -9.00,    20.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.500,          ,   9.65,  -0.53,   0.14,    13.12,    -9.00,    20.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.505,          ,   9.65,  -0.53,   0.14,    12.25,    -8.62,    21.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.525,          ,   9.59,  -0.56,  -0.15,    12.25,    -8.62,    21.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.530,          ,   9.56,  -0.66,   0.16,    14.62,    -9.25,    23.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.535,          ,   9.56,  -0.66,   0.16,    14.69,   -10.56,    23.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.540,          ,   9.44,  -0.68,   0.35,    14.69,   -10.56,    23.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.545,          ,   9.43,  -0.67,   0.84,    14.56,   -11.50,    24.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.550,          ,   9.43,  -0.67,   0.84,    14.56,   -11.50,    24.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.555,          ,   9.39,  -0.73,   0.47,    14.44,   -13.56,    24.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.565,          ,   9.39,  -0.73,   0.47,    14.44,   -13.56,    24.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.570,          ,   8.87,  -0.90,  -0.45,    14.69,   -12.69,    24.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.575,          ,   8.87,  -0.90,  -0.45,    14.69,   -12.69,    24.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.580,          ,   8.91,  -0.84,  -0.31,    16.38,   -10.88,    24.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.585,          ,   9.39,  -0.72,   0.17,    21.50,   -15.19,    23.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.590,          ,   9.39,  -0.72,   0.17,    21.50,   -15.19,    23.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.600,          ,   9.62,  -0.51,   0.33,    23.31,   -16.81,    22.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.605,          ,   9.62,  -0.51,   0.33,    22.94,   -13.25,    21.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.610,          ,  10.00,  -0.56,   0.83,    22.94,   -13.25,    21.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.630,          ,  10.31,  -0.79,   1.14,    22.12,    -7.44,    20.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.635,          ,  10.51,  -0.97,   1.30,    21.75,    13.31,    20.50,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.640,          ,  10.57,  -1.22,   1.38,    21.75,    13.31,    20.50,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.645,          ,   9.22,  -1.92,   1.56,    18.44,    26.75,    21.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.650,          ,   9.22,  -1.92,   1.56,    18.44,    26.75,    21.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.660,          ,   8.41,  -1.74,   0.61,     7.44,    31.94,    23.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.665,          ,   8.41,  -1.74,   0.61,     7.44,    31.94,    23.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.670,          ,   8.84,  -1.37,  -0.08,    -8.25,     7.19,    25.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.675,          ,   8.84,  -1.37,  -0.08,   -11.56,   -14.12,    26.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.680,          ,   9.02,  -1.18,  -0.68,   -11.56,   -14.12,    26.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.685,          ,   9.02,  -1.18,  -0.68,    -9.81,   -21.38,    24.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.690,          ,   8.28,  -1.37,  -0.59,    -9.81,   -21.38,    24.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.695,          ,   9.11,  -1.49,   1.31,    -7.88,   -23.88,    22.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.700,          ,   9.11,  -1.49,   1.31,    -7.88,   -23.88,    22.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.710,          ,  10.34,  -1.58,   0.92,    -4.56,   -35.81,    18.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.715,          ,  10.34,  -1.58,   0.92,    -4.56,   -35.81,    18.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.730,          ,  10.57,  -1.42,   0.24,    -3.00,   -28.62,    15.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.735,          ,   9.93,  -2.02,  -0.28,    -5.06,   -15.12,    15.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.740,          ,   9.93,  -2.02,  -0.28,    -5.06,   -15.12,    15.25,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.750,          ,  10.09,  -1.99,  -0.05,    -5.75,   -14.50,    14.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.755,          ,  10.09,  -1.99,  -0.05,    -5.19,   -16.19,    14.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.760,          ,  10.50,  -2.13,   0.27,    -5.19,   -16.19,    14.62,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.765,          ,  10.50,  -2.13,   0.27,    -4.06,   -16.75,    14.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.770,          ,  10.59,  -2.12,   0.31,    -4.06,   -16.75,    14.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.775,          ,  10.59,  -2.12,   0.31,    -3.31,   -15.12,    13.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.780,          ,  10.49,  -2.08,   0.50,    -3.31,   -15.12,    13.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.785,          ,  10.55,  -2.01,   0.84,    -3.06,   -13.88,    13.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.790,          ,  10.55,  -2.01,   0.84,    -3.06,   -13.88,    13.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.795,          ,  10.54,  -1.90,   1.11,    -3.62,   -11.44,    13.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.800,          ,  10.54,  -1.90,   1.11,    -3.62,   -11.44,    13.56,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.810,          ,  10.52,  -1.67,   1.62,    -4.44,    -3.00,    13.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.815,          ,  10.52,  -1.67,   1.62,    -4.44,    -3.00,    13.38,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.830,          ,  10.81,  -1.48,   2.37,    -3.62,     7.31,    12.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.835,          ,   8.33,  -1.42,  -1.29,     4.94,    35.62,    12.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.840,          ,   8.33,  -1.42,  -1.29,     4.94,    35.62,    12.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.850,          ,   8.33,  -1.64,  -1.44,     2.12,    22.25,    15.19,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.855,          ,   8.33,  -1.64,  -1.44,     6.12,     4.50,    13.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.860,          ,   8.07,  -1.91,  -1.69,     6.12,     4.50,    13.81,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.865,          ,   8.07,  -1.91,  -1.69,     9.81,    -2.06,    11.06,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.870,          ,   7.93,  -2.10,  -1.70,     9.81,    -2.06,    11.06,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.875,          ,   8.50,  -2.32,   0.48,    11.69,    -7.75,     9.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.880,          ,   8.50,  -2.32,   0.48,    11.69,    -7.75,     9.31,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.885,          ,   9.77,  -2.31,   0.57,    17.94,   -20.44,     5.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.890,          ,   9.77,  -2.31,   0.57,    17.94,   -20.44,     5.88,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.895,          ,   9.93,  -2.19,  -0.73,    22.44,   -20.81,     2.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.900,          ,   9.93,  -2.19,  -0.73,    22.44,   -20.81,     2.44,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.910,          ,   9.62,  -2.15,  -0.43,    24.38,   -10.56,     2.06,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.925,          ,   9.62,  -2.15,  -0.43,    24.38,   -10.56,     2.06,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.935,          ,   9.93,  -1.99,  -0.23,    28.25,   -11.12,     0.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.940,          ,  10.08,  -1.88,   0.00,    28.44,   -12.88,    -0.50,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.945,          ,  10.08,  -1.88,   0.00,    28.50,   -11.12,    -0.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.950,          ,   9.86,  -1.74,   0.07,    28.50,   -11.12,    -0.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.955,          ,   9.82,  -1.68,   0.23,    27.12,   -11.38,    -0.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.960,          ,   9.82,  -1.68,   0.23,    27.12,   -11.38,    -0.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.965,          ,   9.99,  -1.77,   0.32,    25.12,   -14.00,    -0.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.970,          ,   9.99,  -1.77,   0.32,    25.12,   -14.00,    -0.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.975,          ,  10.18,  -1.90,   0.42,    23.25,   -16.50,    -0.94,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.980,          ,  10.18,  -1.90,   0.42,    23.25,   -16.50,    -0.94,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.985,          ,  10.23,  -2.02,   0.23,    21.19,   -12.69,    -2.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.990,          ,  10.23,  -2.02,   0.23,    21.19,   -12.69,    -2.12,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
1.995,          ,  10.27,  -1.99,   0.81,    20.50,    -6.19,    -3.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
2.005,          ,  10.27,  -1.99,   0.81,    20.50,    -6.19,    -3.75,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
2.010,          ,  10.15,  -1.97,   1.01,    21.56,     3.25,    -4.69,  0.34, -0.59, -0.33, -0.65,  125.31,   85.19,   -1.38
2.030,          ,  10.15,  -1.97,   1.01,    21.56,     3.25,    -4.69,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.035,          ,   9.48,  -2.09,   1.48,    17.50,    20.81,    -3.38,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.040,          ,   9.48,  -2.09,   1.48,    17.50,    20.81,    -3.38,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.045,          ,   9.60,  -2.09,   1.70,    14.00,    18.69,    -2.44,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.050,          ,   9.60,  -2.09,   1.70,    14.00,    18.69,    -2.44,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.055,          ,   9.70,  -2.02,   1.78,     9.81,    16.06,    -1.88,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.060,          ,   9.70,  -2.02,   1.78,     9.81,    16.06,    -1.88,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.070,          ,   8.76,  -1.52,   1.12,     9.31,    22.75,    -1.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.075,          ,   8.76,  -1.52,   1.12,     9.31,    22.75,    -1.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.080,          ,   8.32,  -1.55,   0.53,     8.12,    22.81,    -1.94,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.085,          ,   8.32,  -1.55,   0.53,     8.44,    15.00,    -2.81,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.090,          ,   8.36,  -1.55,  -0.33,     8.44,    15.00,    -2.81,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.095,          ,   8.64,  -1.57,  -0.73,    11.88,     5.25,    -5.25,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.100,          ,   8.64,  -1.57,  -0.73,    11.88,     5.25,    -5.25,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.105,          ,   9.15,  -1.59,  -0.22,    14.38,    -0.94,    -7.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.115,          ,   9.15,  -1.59,  -0.22,    14.38,    -0.94,    -7.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.130,          ,   9.39,  -1.63,   0.21,    15.31,    -5.88,   -10.31,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.135,          ,   9.98,  -1.58,   0.84,    13.38,    -9.88,   -13.88,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.140,          ,   9.98,  -1.58,   0.84,    11.81,    -7.25,   -14.31,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.145,          ,  10.22,  -1.41,   1.42,    11.81,    -7.25,   -14.31,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.155,          ,  10.22,  -1.41,   1.42,     9.44,    -3.12,   -15.00,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.160,          ,  10.33,  -1.40,   1.65,     9.44,    -3.12,   -15.00,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.165,          ,  10.33,  -1.40,   1.65,     6.88,     0.50,   -15.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.170,          ,  10.36,  -1.53,   1.58,     6.88,     0.50,   -15.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.175,          ,  10.34,  -1.66,   1.46,     4.44,     4.00,   -15.81,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.180,          ,  10.34,  -1.66,   1.46,     4.44,     4.00,   -15.81,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.185,          ,  10.07,  -1.81,   1.15,     1.94,     6.44,   -14.75,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.190,          ,  10.07,  -1.81,   1.15,    -0.12,     8.06,   -13.38,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.195,          ,   9.92,  -1.82,   1.13,    -0.12,     8.06,   -13.38,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.205,          ,   9.92,  -1.82,   1.13,    -1.25,     9.31,   -12.25,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.210,          ,   9.80,  -1.86,   1.23,    -1.25,     9.31,   -12.25,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.215,          ,   9.74,  -1.84,   1.30,    -2.00,     9.94,   -11.50,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.235,          ,   9.74,  -1.84,   1.30,    -2.00,     9.94,   -11.50,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.240,          ,   9.30,  -1.76,   1.56,    -1.31,    16.06,   -11.25,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.245,          ,   9.47,  -1.85,   1.43,    -1.06,    12.00,   -12.31,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.250,          ,   9.47,  -1.85,   1.43,    -1.06,    12.00,   -12.31,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.255,          ,   9.53,  -1.95,   0.98,    -0.19,    10.44,   -14.12,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.260,          ,   9.53,  -1.95,   0.98,    -0.19,    10.44,   -14.12,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.270,          ,   9.13,  -2.12,   0.59,     1.62,    13.88,   -15.38,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
2.275,          ,   9.13,  -2.12,   0.59,     2.62,    12.69,   -16.69,  0.45, -0.61, -0.37, -0.54,  100.50,   81.31,   93.56
