Start 1h:8m:39s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
1.150,          ,  10.89,   2.08,   0.19,  -125.94,   -25.19,   -23.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.160,          ,  10.23,   2.29,  -0.10,  -131.94,   -30.38,   -23.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.165,          ,  10.23,   2.29,  -0.10,  -131.94,   -30.38,   -23.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.170,          ,  10.17,   2.28,  -0.31,  -138.31,   -33.88,   -23.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.175,          ,  10.17,   2.28,  -0.31,  -138.31,   -33.88,   -23.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.180,          ,  10.43,   2.49,  -0.51,  -144.50,   -32.62,   -22.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.185,          ,  10.43,   2.49,  -0.51,  -151.38,   -31.56,   -19.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.205,          ,  10.35,   2.65,  -0.35,  -151.38,   -31.56,   -19.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.210,          ,   8.50,   2.34,  -0.98,  -161.50,   -30.62,   -20.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.220,          ,   8.14,   2.02,  -1.08,  -163.88,   -30.44,   -22.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.225,          ,   8.14,   2.02,  -1.08,  -163.88,   -30.44,   -22.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.230,          ,   8.18,   1.85,  -1.20,  -166.06,   -28.69,   -24.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.235,          ,   8.18,   1.85,  -1.20,  -166.06,   -28.69,   -24.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.240,          ,   8.57,   1.88,  -1.44,  -170.38,   -26.06,   -24.12,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.245,          ,   8.57,   1.88,  -1.44,  -173.75,   -20.88,   -23.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.250,          ,   8.52,   1.58,  -2.13,  -173.75,   -20.88,   -23.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.255,          ,   8.60,   1.59,  -2.11,  -175.00,   -16.81,   -22.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.260,          ,   8.60,   1.59,  -2.11,  -175.00,   -16.81,   -22.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.270,          ,   8.76,   1.59,  -2.01,  -176.44,   -11.56,   -21.12,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.275,          ,   8.76,   1.59,  -2.01,  -176.44,   -11.56,   -21.12,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.280,          ,   9.38,   1.47,  -1.93,  -178.50,    -6.00,   -20.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.285,          ,   9.38,   1.47,  -1.93,  -178.50,    -6.00,   -20.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.290,          ,   9.78,   1.76,  -1.92,  -179.19,    -2.75,   -19.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.310,          ,  10.01,   2.06,  -1.68,  -180.19,    -2.00,   -18.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.315,          ,   9.76,   2.09,  -1.56,  -178.50,    -1.19,   -25.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.320,          ,   9.78,   1.28,  -1.28,  -178.50,    -1.19,   -25.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.325,          ,   9.78,   1.28,  -1.28,  -176.56,    -4.06,   -27.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.330,          ,  10.10,   1.57,  -1.04,  -176.56,    -4.06,   -27.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.335,          ,  10.70,   1.64,  -0.74,  -174.94,    -8.31,   -27.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.340,          ,  10.70,   1.64,  -0.74,  -174.94,    -8.31,   -27.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.350,          ,  11.63,   1.72,  -0.30,  -173.62,    -4.00,   -24.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.355,          ,  11.63,   1.72,  -0.30,  -173.38,    14.00,   -19.94,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.360,          ,  11.80,   2.47,  -1.05,  -173.38,    14.00,   -19.94,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.365,          ,  11.80,   2.47,  -1.05,  -173.88,    25.19,   -18.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.370,          ,  10.68,   2.53,  -1.05,  -173.88,    25.19,   -18.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.375,          ,  10.68,   2.53,  -1.05,  -176.62,    18.25,   -19.94,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.380,          ,  10.24,   2.45,  -0.73,  -176.62,    18.25,   -19.94,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.385,          ,  10.24,   2.45,  -0.73,  -178.81,    10.06,   -19.69,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.390,          ,  10.41,   2.45,  -0.48,  -178.81,    10.06,   -19.69,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.410,          ,  10.63,   2.54,   0.52,  -181.50,    -0.56,   -18.12,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.415,          ,   9.99,   2.62,  -0.68,  -186.06,    10.94,   -16.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.420,          ,   9.99,   2.62,  -0.68,  -186.06,    10.94,   -16.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.425,          ,   9.71,   2.64,  -1.07,  -186.19,    11.00,   -16.88,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.430,          ,   9.71,   2.64,  -1.07,  -186.19,    11.00,   -16.88,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.435,          ,   9.22,   2.63,  -0.54,  -186.75,     6.62,   -16.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.440,          ,   9.22,   2.63,  -0.54,  -186.75,     6.62,   -16.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.450,          ,   8.88,   2.47,  -0.30,  -187.69,     2.31,   -16.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.455,          ,   8.88,   2.47,  -0.30,  -188.00,    -1.75,   -16.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.460,          ,   8.72,   2.10,  -0.39,  -188.00,    -1.75,   -16.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.465,          ,   8.86,   1.58,  -0.56,  -186.88,    -6.12,   -16.88,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.470,          ,   8.86,   1.58,  -0.56,  -186.88,    -6.12,   -16.88,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.475,          ,   9.57,   0.99,  -0.31,  -185.50,     1.62,   -17.81,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.485,          ,   9.57,   0.99,  -0.31,  -185.50,     1.62,   -17.81,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.490,          ,   8.33,   0.61,  -0.30,  -186.12,    15.62,   -18.12,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.495,          ,   8.33,   0.61,  -0.30,  -187.38,    16.12,   -19.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.515,          ,   7.35,   0.09,  -0.03,  -187.38,    16.12,   -19.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.520,          ,   7.41,  -0.83,  -0.89,  -193.44,    20.31,   -22.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.525,          ,   7.15,  -1.32,  -0.83,  -194.44,    16.19,   -22.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.535,          ,   7.15,  -1.32,  -0.83,  -194.44,    16.19,   -22.56,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.540,          ,   7.39,  -2.09,  -0.29,  -193.81,     7.19,   -21.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.545,          ,   7.39,  -2.09,  -0.29,  -191.19,    11.25,   -18.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.550,          ,   8.58,  -3.06,   0.25,  -191.19,    11.25,   -18.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.555,          ,  10.29,  -4.31,  -0.74,  -187.25,    19.44,   -16.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.560,          ,  10.29,  -4.31,  -0.74,  -187.25,    19.44,   -16.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.570,          ,  11.08,  -4.04,  -1.48,  -183.06,     8.88,   -15.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.575,          ,  11.08,  -4.04,  -1.48,  -183.06,     8.88,   -15.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.580,          ,  11.38,  -2.71,  -1.68,  -183.88,   -15.88,   -15.12,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.585,          ,  11.38,  -2.71,  -1.68,  -194.50,   -47.56,   -15.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.590,          ,  10.67,  -0.83,  -0.29,  -194.50,   -47.56,   -15.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.595,          ,  11.28,  -1.16,   0.81,  -210.62,   -67.06,   -13.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.600,          ,  11.28,  -1.16,   0.81,  -210.62,   -67.06,   -13.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.620,          ,  12.75,  -1.88,   1.09,  -220.25,   -54.94,    -9.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.630,          ,  14.02,  -3.54,  -0.55,  -205.50,    22.81,    -5.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.635,          ,  14.02,  -3.54,  -0.55,  -205.50,    22.81,    -5.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.640,          ,  13.44,  -3.95,  -0.74,  -189.88,    44.12,   -10.69,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.645,          ,  12.80,  -4.19,  -0.80,  -175.38,    42.56,   -17.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.650,          ,  12.80,  -4.19,  -0.80,  -175.38,    42.56,   -17.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.655,          ,  12.12,  -4.19,  -0.40,  -166.88,    18.81,   -19.69,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.660,          ,  12.12,  -4.19,  -0.40,  -166.88,    18.81,   -19.69,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.670,          ,  10.71,  -3.65,   1.21,  -164.06,   -11.88,   -18.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.675,          ,  10.71,  -3.65,   1.21,  -164.06,   -11.88,   -18.00,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.680,          ,  10.38,  -3.16,   1.93,  -161.31,   -34.38,   -15.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.685,          ,  10.15,  -2.71,   2.10,  -157.12,   -41.06,   -13.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.690,          ,  10.15,  -2.71,   2.10,  -157.12,   -41.06,   -13.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.695,          ,   9.82,  -2.39,   2.00,  -153.38,   -39.75,   -11.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.700,          ,   9.82,  -2.39,   2.00,  -153.38,   -39.75,   -11.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.710,          ,   8.98,  -1.89,   1.80,  -149.75,   -36.44,   -10.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.730,          ,   8.98,  -1.89,   1.80,  -146.25,   -33.75,    -9.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.735,          ,   8.32,  -1.05,   2.02,  -144.81,   -26.06,    -9.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.740,          ,   7.87,  -0.83,   1.85,  -145.38,   -13.69,    -9.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.745,          ,   7.13,  -0.54,   1.18,  -147.25,    -5.00,   -10.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.750,          ,   7.13,  -0.54,   1.18,  -147.25,    -5.00,   -10.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.755,          ,   6.98,  -0.46,   0.84,  -149.69,     1.50,   -11.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.760,          ,   6.98,  -0.46,   0.84,  -149.69,     1.50,   -11.62,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.770,          ,   6.85,  -0.43,   0.43,  -152.12,    10.69,   -12.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.775,          ,   6.85,  -0.43,   0.43,  -152.12,    10.69,   -12.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.780,          ,   6.54,  -0.17,   0.12,  -155.69,    19.69,   -15.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.785,          ,   6.54,  -0.17,   0.12,  -160.69,    25.38,   -20.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.790,          ,   6.10,   0.13,  -0.23,  -160.69,    25.38,   -20.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.795,          ,   6.35,   0.03,  -0.19,  -166.75,    25.31,   -25.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.800,          ,   6.35,   0.03,  -0.19,  -166.75,    25.31,   -25.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.805,          ,   6.79,  -0.22,  -0.13,  -174.38,    24.06,   -30.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.810,          ,   6.79,  -0.22,  -0.13,  -174.38,    24.06,   -30.06,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.830,          ,   7.28,  -0.54,  -0.18,  -179.50,    21.12,   -33.25,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.835,          ,   9.58,  -1.75,  -1.42,  -181.44,    46.19,   -36.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.840,          ,   9.58,  -1.75,  -1.42,  -181.44,    46.19,   -36.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.845,          ,   9.44,  -2.22,  -1.93,  -179.19,    53.88,   -38.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.850,          ,   9.44,  -2.22,  -1.93,  -179.19,    53.88,   -38.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.855,          ,   9.82,  -2.53,  -1.29,  -176.38,    51.38,   -41.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.860,          ,   9.82,  -2.53,  -1.29,  -176.38,    51.38,   -41.38,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.870,          ,  10.69,  -3.35,  -0.32,  -172.69,    50.50,   -43.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.875,          ,  10.69,  -3.35,  -0.32,  -172.69,    50.50,   -43.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.880,          ,  11.77,  -3.40,  -0.13,  -166.31,    47.81,   -43.19,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.885,          ,  12.35,  -3.32,  -0.63,  -159.62,    55.75,   -41.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.890,          ,  12.35,  -3.32,  -0.63,  -159.62,    55.75,   -41.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.895,          ,  12.06,  -3.35,  -1.00,  -152.75,    55.56,   -39.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.900,          ,  12.06,  -3.35,  -1.00,  -152.75,    55.56,   -39.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.910,          ,  10.83,  -3.00,  -1.03,  -145.06,    40.19,   -36.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.930,          ,  10.83,  -3.00,  -1.03,  -136.31,    14.44,   -33.81,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.935,          ,  11.06,  -2.12,  -0.08,  -122.75,   -26.75,   -28.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.940,          ,  11.46,  -1.88,   1.02,  -122.75,   -26.75,   -28.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.945,          ,  11.37,  -1.73,   1.26,  -120.19,   -39.19,   -23.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.950,          ,  11.37,  -1.73,   1.26,  -120.19,   -39.19,   -23.31,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.955,          ,  11.15,  -1.43,   1.28,  -114.50,   -47.19,   -18.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.960,          ,  11.15,  -1.43,   1.28,  -114.50,   -47.19,   -18.75,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.965,          ,  10.97,  -0.91,   1.36,  -104.69,   -53.62,   -15.81,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.975,          ,  10.97,  -0.91,   1.36,  -104.69,   -53.62,   -15.81,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.980,          ,  10.91,  -0.18,   1.78,   -92.81,   -58.06,   -14.94,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.985,          ,  10.91,  -0.18,   1.78,   -92.81,   -58.06,   -14.94,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.990,          ,  11.10,   0.00,   2.12,   -79.06,   -57.12,   -15.81,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
1.995,          ,  11.10,   0.00,   2.12,   -65.25,   -47.94,   -18.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
2.000,          ,  11.36,   0.30,   2.46,   -65.25,   -47.94,   -18.44,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
2.005,          ,  11.62,   0.62,   2.77,   -54.12,   -31.19,   -21.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
2.010,          ,  11.62,   0.62,   2.77,   -54.12,   -31.19,   -21.50,  0.34, -0.59, -0.27, -0.68,  126.62,   80.38,   12.81
2.015,          ,  11.62,   0.62,   2.77,   -54.12,   -31.19,   -21.50, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.030,          ,  11.62,   1.04,   2.99,   -47.31,    -9.62,   -23.56, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.035,          ,  10.80,   1.13,   3.13,   -42.00,    18.12,   -23.62, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.045,          ,  10.80,   1.13,   3.13,   -40.50,    24.25,   -21.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.050,          ,  10.93,   1.31,   3.29,   -40.50,    24.25,   -21.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.055,          ,  10.47,   1.54,   3.25,   -39.75,    30.94,   -18.25, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.060,          ,  10.47,   1.54,   3.25,   -39.75,    30.94,   -18.25, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.065,          ,  10.23,   1.32,   3.20,   -42.81,    34.25,   -15.44, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.070,          ,  10.23,   1.32,   3.20,   -42.81,    34.25,   -15.44, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.075,          ,  10.16,   1.06,   3.17,   -48.56,    31.31,   -12.62, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.080,          ,  10.16,   1.06,   3.17,   -48.56,    31.31,   -12.62, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.085,          ,  10.20,   0.88,   3.22,   -54.19,    24.69,    -9.69, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.090,          ,  10.20,   0.88,   3.22,   -58.06,    18.44,    -7.38, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.095,          ,   9.81,   1.07,   3.65,   -58.06,    18.44,    -7.38, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.105,          ,   9.81,   1.07,   3.65,   -62.12,    11.38,    -5.50, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.110,          ,   9.75,   1.33,   3.75,   -62.12,    11.38,    -5.50, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.130,          ,   9.82,   1.70,   3.66,   -68.56,     6.06,    -3.69, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.135,          ,   9.90,   1.96,   3.48,   -78.31,     1.88,    -1.56, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.140,          ,   9.56,   1.91,   2.77,   -78.31,     1.88,    -1.56, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.145,          ,   9.34,   1.63,   2.27,   -75.50,    -0.06,    -2.25, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.150,          ,   9.34,   1.63,   2.27,   -75.50,    -0.06,    -2.25, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.155,          ,   9.55,   1.28,   2.25,   -72.44,    -2.25,    -2.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.160,          ,   9.55,   1.28,   2.25,   -72.44,    -2.25,    -2.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.165,          ,   9.29,   1.07,   1.58,   -68.62,     1.19,    -2.50, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.175,          ,   9.29,   1.07,   1.58,   -68.62,     1.19,    -2.50, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.180,          ,   8.89,   0.82,   1.49,   -64.81,    -1.94,    -3.12, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.185,          ,   8.89,   0.82,   1.49,   -64.69,    -8.50,    -2.94, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.190,          ,   8.98,   0.73,   1.82,   -64.69,    -8.50,    -2.94, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.195,          ,   9.21,   0.70,   2.12,   -65.12,   -11.81,    -2.06, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.200,          ,   9.21,   0.70,   2.12,   -65.12,   -11.81,    -2.06, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.205,          ,   9.52,   0.79,   1.87,   -59.88,    -6.88,    -1.75, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.210,          ,   9.52,   0.79,   1.87,   -59.88,    -6.88,    -1.75, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.230,          ,   9.48,   0.87,   1.14,   -50.94,     3.12,    -2.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.235,          ,   8.94,   0.93,   1.11,   -39.62,    11.38,    -3.75, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.240,          ,   8.94,   0.93,   1.11,   -39.62,    11.38,    -3.75, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.245,          ,   9.01,   1.27,   1.74,   -41.31,    17.75,    -2.12, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.255,          ,   9.01,   1.27,   1.74,   -43.06,    27.69,    -1.81, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.260,          ,   8.90,   1.43,   1.71,   -43.06,    27.69,    -1.81, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.265,          ,   8.96,   1.55,   1.72,   -43.06,    35.31,    -2.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
2.270,          ,   8.96,   1.55,   1.72,   -43.06,    35.31,    -2.31, -0.59, -0.44,  0.50, -0.47,  282.94,   82.56,  -20.25
